PdId,IncidntNum,Incident Code,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,location,data_loaded_at
16615076106244,166150761,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/05/2016,18:00,CENTRAL,NONE,300 Block of BEACH ST,-122.41482231744281,37.80743145987235,POINT (-122.414822317 37.80743146),2025/06/20 12:17:56 PM
16054390406244,160543904,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/05/2016,13:30,NORTHERN,NONE,HAIGHT ST / BUCHANAN ST,-122.42715986987227,37.77252592015262,POINT (-122.42715987 37.77252592),2025/06/20 12:17:56 PM
16054373807021,160543738,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,07/05/2016,13:38,MISSION,NONE,2500 Block of BRYANT ST,-122.40913614527058,37.753588554572794,POINT (-122.409136145 37.753588555),2025/06/20 12:17:56 PM
16054885706313,160548857,06313,LARCENY/THEFT,PETTY THEFT BICYCLE,Tuesday,07/05/2016,12:00,MISSION,NONE,16TH ST / CAPP ST,-122.4187010032844,37.76510987862217,POINT (-122.418701003 37.765109879),2025/06/20 12:17:56 PM
16054604906241,160546049,06241,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,07/05/2016,18:00,BAYVIEW,NONE,1000 Block of WISCONSIN ST,-122.39858071654406,37.7542876781547,POINT (-122.398580717 37.754287678),2025/06/20 12:17:56 PM
16054308927199,160543089,27199,TRESPASS,LODGING WITHOUT PERMISSION,Tuesday,07/05/2016,09:45,NORTHERN,NONE,300 Block of PAGE ST,-122.4265337732897,37.77350459188119,POINT (-122.426533773 37.773504592),2025/06/20 12:17:56 PM
16054318663010,160543186,63010,WARRANTS,WARRANT ARREST,Tuesday,07/05/2016,11:11,CENTRAL,"ARREST, BOOKED",TAYLOR ST / WASHINGTON ST,-122.41301378409533,37.79431956052376,POINT (-122.413013784 37.794319561),2025/06/20 12:17:56 PM
16615654306374,166156543,06374,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,07/05/2016,18:00,TARAVAL,NONE,600 Block of CAPITOL AV,-122.45899014346713,37.71618926019461,POINT (-122.458990143 37.71618926),2025/06/20 12:17:56 PM
16054393207025,160543932,07025,VEHICLE THEFT,STOLEN TRUCK,Tuesday,07/05/2016,20:21,BAYVIEW,NONE,2200 Block of REVERE AV,-122.40041340434209,37.73754770512252,POINT (-122.400413404 37.737547705),2025/06/20 12:17:56 PM
16054485516704,160544855,16704,DRUG/NARCOTIC,LOITERING WHERE NARCOTICS ARE SOLD/USED,Tuesday,07/05/2016,19:59,TENDERLOIN,"ARREST, BOOKED",400 Block of TURK ST,-122.4163494281827,37.78255695630781,POINT (-122.416349428 37.782556956),2025/06/20 12:17:56 PM
16054708103012,160547081,03012,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Tuesday,07/05/2016,23:00,TENDERLOIN,NONE,HYDE ST / TURK ST,-122.41569492213362,37.78258519684673,POINT (-122.415694922 37.782585197),2025/06/20 12:17:56 PM
16054236026170,160542360,26170,OTHER OFFENSES,PROBATION VIOLATION,Tuesday,07/05/2016,01:30,BAYVIEW,"ARREST, BOOKED",1600 Block of YOSEMITE AV,-122.39249135495945,37.7272476249861,POINT (-122.392491355 37.727247625),2025/06/20 12:17:56 PM
16054384106241,160543841,06241,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,07/05/2016,13:30,NORTHERN,NONE,800 Block of FRANKLIN ST,-122.42235061871826,37.782472535979544,POINT (-122.422350619 37.782472536),2025/06/20 12:17:56 PM
16054518262050,160545182,62050,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,07/05/2016,22:57,NORTHERN,"ARREST, BOOKED",GOUGH ST / ASH ST,-122.42298154662511,37.776882093501854,POINT (-122.422981547 37.776882094),2025/06/20 12:17:56 PM
16054308919010,160543089,19010,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Tuesday,07/05/2016,09:45,NORTHERN,NONE,300 Block of PAGE ST,-122.4265337732897,37.77350459188119,POINT (-122.426533773 37.773504592),2025/06/20 12:17:56 PM
16615097106244,166150971,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/05/2016,22:00,CENTRAL,NONE,500 Block of SUTTER ST,-122.40944548448762,37.789173205941,POINT (-122.409445484 37.789173206),2025/06/20 12:17:56 PM
16615255719050,166152557,19050,OTHER OFFENSES,OBSCENE PHONE CALLS(S),Tuesday,07/05/2016,21:00,NORTHERN,NONE,100 Block of HAIGHT ST,-122.42464109135865,37.77278948036526,POINT (-122.424641091 37.77278948),2025/06/20 12:17:56 PM
16054250807021,160542508,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,07/05/2016,00:30,BAYVIEW,NONE,0 Block of GARLINGTON CT,-122.38439687111922,37.7325070966122,POINT (-122.384396871 37.732507097),2025/06/20 12:17:56 PM
16054993075030,160549930,75030,NON-CRIMINAL,CASE CLOSURE,Tuesday,07/05/2016,17:00,NORTHERN,NONE,900 Block of FULTON ST,-122.4324234344853,37.777647369968996,POINT (-122.432423434 37.77764737),2025/06/20 12:17:56 PM
16054275219010,160542752,19010,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Tuesday,07/05/2016,09:10,NORTHERN,"ARREST, BOOKED",0 Block of OLIVE ST,-122.4186410970693,37.78465956551756,POINT (-122.418641097 37.784659566),2025/06/20 12:17:56 PM
16615078306244,166150783,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/05/2016,17:47,CENTRAL,NONE,700 Block of VALLEJO ST,-122.40979166229266,37.79850834804346,POINT (-122.409791662 37.798508348),2025/06/20 12:17:56 PM
16614918406244,166149184,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/05/2016,18:00,NORTHERN,NONE,0 Block of LARKIN ST,-122.41642229323762,37.778198565433925,POINT (-122.416422293 37.778198565),2025/06/20 12:17:56 PM
16054398206223,160543982,06223,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Tuesday,07/05/2016,12:00,NORTHERN,NONE,GROVE ST / POLK ST,-122.41822989972113,37.7784895366813,POINT (-122.4182299 37.778489537),2025/06/20 12:17:56 PM
16615086806244,166150868,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/05/2016,17:50,RICHMOND,NONE,300 Block of 4TH AV,-122.46213859084826,37.78205932990228,POINT (-122.462138591 37.78205933),2025/06/20 12:17:56 PM
17000963909164,170009639,09164,FRAUD,"ACCESS CARD INFORMATION, THEFT OF",Tuesday,07/05/2016,00:01,RICHMOND,NONE,800 Block of 32ND AV,-122.49168551349486,37.77314598607938,POINT (-122.491685513 37.773145986),2025/06/20 12:17:56 PM
16054430065015,160544300,65015,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,07/05/2016,17:05,BAYVIEW,NONE,LASALLE AV / 3RD ST,-122.38986561033231,37.73716994462029,POINT (-122.38986561 37.737169945),2025/06/20 12:17:56 PM
16056141764070,160561417,64070,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,07/05/2016,11:18,INGLESIDE,NONE,4800 Block of MISSION ST,-122.43780596746917,37.720547637980566,POINT (-122.437805967 37.720547638),2025/06/20 12:17:56 PM
16054392665015,160543926,65015,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,07/05/2016,15:21,INGLESIDE,"ARREST, BOOKED",400 Block of MONTEREY BL,-122.44547150018123,37.73165666138587,POINT (-122.4454715 37.731656661),2025/06/20 12:17:56 PM
16054450404138,160544504,04138,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Tuesday,07/05/2016,16:20,BAYVIEW,NONE,CONNECTICUT ST / CESAR CHAVEZ ST,-122.39627766288045,37.74974669245683,POINT (-122.396277663 37.749746692),2025/06/20 12:17:56 PM
16614892606244,166148926,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/05/2016,21:00,NORTHERN,NONE,1600 Block of SACRAMENTO ST,-122.42005244441893,37.79154369321356,POINT (-122.420052444 37.791543693),2025/06/20 12:17:56 PM
16054931606240,160549316,06240,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Tuesday,07/05/2016,00:01,BAYVIEW,NONE,800 Block of LECONTE AV,-122.39577534774773,37.71734591580501,POINT (-122.395775348 37.717345916),2025/06/20 12:17:56 PM
16614888506244,166148885,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/05/2016,22:30,NORTHERN,NONE,0 Block of FELL ST,-122.4185005844343,37.77643809444441,POINT (-122.418500584 37.776438094),2025/06/20 12:17:56 PM
17006285309250,170062853,09250,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Tuesday,07/05/2016,14:00,CENTRAL,NONE,400 Block of SUTTER ST,-122.40780266837622,37.78938189050213,POINT (-122.407802668 37.789381891),2025/06/20 12:17:56 PM
16054577807021,160545778,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,07/05/2016,03:00,TARAVAL,NONE,GREAT HWY / IRVING ST,-122.50962144311677,37.762125139913024,POINT (-122.509621443 37.76212514),2025/06/20 12:17:56 PM
16076873274000,160768732,74000,MISSING PERSON,MISSING ADULT,Tuesday,07/05/2016,15:00,BAYVIEW,NONE,1200 Block of 3RD ST,-122.38951764803554,37.77246824000607,POINT (-122.389517648 37.77246824),2025/06/20 12:17:56 PM
16054400971024,160544009,71024,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Tuesday,07/05/2016,15:15,NORTHERN,"ARREST, BOOKED",900 Block of EDDY ST,-122.42329022516846,37.78252050599806,POINT (-122.423290225 37.782520506),2025/06/20 12:17:56 PM
16054240151040,160542401,51040,NON-CRIMINAL,AIDED CASE,Tuesday,07/05/2016,04:00,TENDERLOIN,NONE,300 Block of EDDY ST,-122.4129305220591,37.783834437414136,POINT (-122.412930522 37.783834437),2025/06/20 12:17:56 PM
16054411228160,160544112,28160,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,07/05/2016,15:20,TENDERLOIN,NONE,200 Block of EDDY ST,-122.41177829599216,37.78398055926338,POINT (-122.411778296 37.783980559),2025/06/20 12:17:56 PM
16615670306244,166156703,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/05/2016,13:30,PARK,NONE,600 Block of DIVISADERO ST,-122.43801716386646,37.7754528195968,POINT (-122.438017164 37.77545282),2025/06/20 12:17:56 PM
16054510475000,160545104,75000,MISSING PERSON,FOUND PERSON,Tuesday,07/05/2016,16:00,RICHMOND,NONE,200 Block of CABRILLO ST,-122.46121140268923,37.77554653193822,POINT (-122.461211403 37.775546532),2025/06/20 12:17:56 PM
16054241704083,160542417,04083,ASSAULT,"FIREARM, DISCHARGING IN GROSSLY NEGLIGENT MANNER",Tuesday,07/05/2016,04:13,BAYVIEW,NONE,0 Block of EXETER ST,-122.3986176476493,37.72213684071371,POINT (-122.398617648 37.722136841),2025/06/20 12:17:56 PM
16615557306374,166155573,06374,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,07/05/2016,20:30,SOUTHERN,NONE,THE EMBARCADERONORTH ST / MARKET ST,-122.39398368522778,37.795060765295005,POINT (-122.393983685 37.795060765),2025/06/20 12:17:56 PM
16054401565015,160544015,65015,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,07/05/2016,15:42,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.403404791 37.775420707),2025/06/20 12:17:56 PM
16054425328160,160544253,28160,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,07/05/2016,11:30,NORTHERN,NONE,2200 Block of SACRAMENTO ST,-122.42994118643352,37.7904080392459,POINT (-122.429941186 37.790408039),2025/06/20 12:17:56 PM
16616462106224,166164621,06224,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Tuesday,07/05/2016,22:00,RICHMOND,NONE,700 Block of ARGUELLO BL,-122.45855285254663,37.7759012398922,POINT (-122.458552853 37.77590124),2025/06/20 12:17:56 PM
16615863006372,166158630,06372,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,07/05/2016,11:00,SOUTHERN,NONE,600 Block of MARKET ST,-122.40307088677874,37.78778674234962,POINT (-122.403070887 37.787786742),2025/06/20 12:17:56 PM
16057139706243,160571397,06243,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,07/05/2016,13:00,NORTHERN,NONE,1000 Block of GEARY ST,-122.42057111094903,37.785733112057486,POINT (-122.420571111 37.785733112),2025/06/20 12:17:56 PM
16054426903401,160544269,03401,ROBBERY,"SHOPLIFTING, FORCE AGAINST AGENT",Tuesday,07/05/2016,16:00,NORTHERN,NONE,400 Block of HAYES ST,-122.42374966942934,37.77672943291905,POINT (-122.423749669 37.776729433),2025/06/20 12:17:56 PM
16615518171000,166155181,71000,NON-CRIMINAL,LOST PROPERTY,Tuesday,07/05/2016,19:28,SOUTHERN,NONE,NEWMONTGOMERY ST / JESSIE ST,-122.40104522913258,37.78789035508507,POINT (-122.401045229 37.787890355),2025/06/20 12:17:56 PM
16057399509024,160573995,09024,OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",Tuesday,07/05/2016,11:11,INGLESIDE,NONE,300 Block of ATHENS ST,-122.42791186155891,37.722429865449676,POINT (-122.427911862 37.722429865),2025/06/20 12:17:56 PM
16054463906243,160544639,06243,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,07/05/2016,18:30,MISSION,NONE,2300 Block of 16TH ST,-122.40952991327822,37.76571843952822,POINT (-122.409529913 37.76571844),2025/06/20 12:17:56 PM
16188125628150,161881256,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,07/05/2016,16:53,NORTHERN,NONE,1800 Block of PINE ST,-122.42626796081885,37.788943043205556,POINT (-122.426267961 37.788943043),2025/06/20 12:17:56 PM
16054585305083,160545853,05083,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Tuesday,07/05/2016,23:00,TARAVAL,NONE,1700 Block of 25TH AV,-122.48303467555519,37.75486975155111,POINT (-122.483034676 37.754869752),2025/06/20 12:17:56 PM
16054424705011,160544247,05011,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Tuesday,07/05/2016,12:00,MISSION,NONE,400 Block of NOE ST,-122.43297924814654,37.7622151221049,POINT (-122.432979248 37.762215122),2025/06/20 12:17:56 PM
16054513204138,160545132,04138,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Tuesday,07/05/2016,03:30,SOUTHERN,NONE,MOSS ST / FOLSOM ST,-122.40729458673569,37.777178135622584,POINT (-122.407294587 37.777178136),2025/06/20 12:17:56 PM
16054513214072,160545132,14072,"SEX OFFENSES, FORCIBLE",SODOMY (ADULT VICTIM),Tuesday,07/05/2016,03:30,SOUTHERN,NONE,MOSS ST / FOLSOM ST,-122.40729458673569,37.777178135622584,POINT (-122.407294587 37.777178136),2025/06/20 12:17:56 PM
16054428106304,160544281,06304,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,07/05/2016,16:28,NORTHERN,NONE,1800 Block of UNION ST,-122.42974129434523,37.79776457122844,POINT (-122.429741294 37.797764571),2025/06/20 12:17:56 PM
16054521704134,160545217,04134,ASSAULT,BATTERY,Tuesday,07/05/2016,23:47,CENTRAL,NONE,STOCKTON ST / JACKSON ST,-122.40825466404826,37.795822314132934,POINT (-122.408254664 37.795822314),2025/06/20 12:17:56 PM
16900568409029,169005684,09029,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Tuesday,07/05/2016,08:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.403404791 37.775420707),2025/06/20 12:17:56 PM
16615277306224,166152773,06224,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Tuesday,07/05/2016,11:00,TARAVAL,NONE,KIRKHAM ST / 19TH AV,-122.47681374528759,37.759834106936474,POINT (-122.476813745 37.759834107),2025/06/20 12:17:56 PM
16054379427199,160543794,27199,TRESPASS,LODGING WITHOUT PERMISSION,Tuesday,07/05/2016,13:31,MISSION,NONE,400 Block of FLORIDA ST,-122.4111983403927,37.76360408499133,POINT (-122.41119834 37.763604085),2025/06/20 12:17:56 PM
16054379416100,160543794,16100,DRUG/NARCOTIC,POSSESSION OF HEROIN,Tuesday,07/05/2016,13:31,MISSION,NONE,400 Block of FLORIDA ST,-122.4111983403927,37.76360408499133,POINT (-122.41119834 37.763604085),2025/06/20 12:17:56 PM
16614871606372,166148716,06372,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,07/05/2016,17:57,PARK,NONE,200 Block of SHRADER ST,-122.45246055038895,37.772647606316966,POINT (-122.45246055 37.772647606),2025/06/20 12:17:56 PM
16054418416710,160544184,16710,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,07/05/2016,16:25,INGLESIDE,"ARREST, BOOKED",4100 Block of MISSION ST,-122.42980166876418,37.730381954859084,POINT (-122.429801669 37.730381955),2025/06/20 12:17:56 PM
16054379463010,160543794,63010,WARRANTS,WARRANT ARREST,Tuesday,07/05/2016,13:31,MISSION,NONE,400 Block of FLORIDA ST,-122.4111983403927,37.76360408499133,POINT (-122.41119834 37.763604085),2025/06/20 12:17:56 PM
16054428126080,160544281,26080,OTHER OFFENSES,CONSPIRACY,Tuesday,07/05/2016,16:28,NORTHERN,NONE,1800 Block of UNION ST,-122.42974129434523,37.79776457122844,POINT (-122.429741294 37.797764571),2025/06/20 12:17:56 PM
16054429728135,160544297,28135,OTHER OFFENSES,HARASSING PHONE CALLS,Tuesday,07/05/2016,11:15,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.403404791 37.775420707),2025/06/20 12:17:56 PM
16054361971000,160543619,71000,NON-CRIMINAL,LOST PROPERTY,Tuesday,07/05/2016,23:15,SOUTHERN,NONE,MARKET ST / 4TH ST,-122.40583247448238,37.785744654560894,POINT (-122.405832474 37.785744655),2025/06/20 12:17:56 PM
16054475806362,160544758,06362,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,07/05/2016,13:04,SOUTHERN,NONE,900 Block of MARKET ST,-122.40842111692214,37.7835699386918,POINT (-122.408421117 37.783569939),2025/06/20 12:17:56 PM
16054338004134,160543380,04134,ASSAULT,BATTERY,Tuesday,07/05/2016,12:20,NORTHERN,NONE,FILLMORE ST / SACRAMENTO ST,-122.4340299936926,37.789837129352506,POINT (-122.434029994 37.789837129),2025/06/20 12:17:56 PM
16055199106126,160551991,06126,LARCENY/THEFT,THEFT OF COMPUTERS OR CELL PHONES,Tuesday,07/05/2016,10:00,INGLESIDE,NONE,1000 Block of CAYUGA AV,-122.44000661153083,37.72180488355473,POINT (-122.440006612 37.721804884),2025/06/20 12:17:56 PM
16054503506153,160545035,06153,LARCENY/THEFT,GRAND THEFT FROM PERSON,Tuesday,07/05/2016,19:30,SOUTHERN,NONE,600 Block of TOWNSEND ST,-122.40273970275778,37.77088423768545,POINT (-122.402739703 37.770884238),2025/06/20 12:17:56 PM
16615640206244,166156402,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/05/2016,23:00,TARAVAL,NONE,PLYMOUTH AV / SADOWA ST,-122.45604477135565,37.71232040418804,POINT (-122.456044771 37.712320404),2025/06/20 12:17:56 PM
16054464509262,160544645,09262,FORGERY/COUNTERFEITING,FORGERY & COUNTERFEITING (GENERAL),Tuesday,07/05/2016,18:00,BAYVIEW,NONE,100 Block of JERROLD AV,-122.37162537039781,37.72877668181266,POINT (-122.37162537 37.728776682),2025/06/20 12:17:56 PM
16054951071000,160549510,71000,NON-CRIMINAL,LOST PROPERTY,Tuesday,07/05/2016,17:25,CENTRAL,NONE,300 Block of MONTGOMERY ST,-122.40260260963984,37.79239304338634,POINT (-122.40260261 37.792393043),2025/06/20 12:17:56 PM
16054238265050,160542382,65050,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Tuesday,07/05/2016,02:31,CENTRAL,"ARREST, BOOKED",BAY ST / HYDE ST,-122.42018000130555,37.80478965068878,POINT (-122.420180001 37.804789651),2025/06/20 12:17:56 PM
16054416207021,160544162,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,07/05/2016,14:30,PARK,NONE,800 Block of STANYAN ST,-122.45299935309548,37.76683732908809,POINT (-122.452999353 37.766837329),2025/06/20 12:17:56 PM
16054429715201,160544297,15201,ASSAULT,STALKING,Tuesday,07/05/2016,11:15,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.403404791 37.775420707),2025/06/20 12:17:56 PM
16054469519400,160544695,19400,SECONDARY CODES,GANG ACTIVITY,Tuesday,07/05/2016,18:37,BAYVIEW,"ARREST, BOOKED",700 Block of MISSOURI ST,-122.39556536014139,37.75633027490241,POINT (-122.39556536 37.756330275),2025/06/20 12:17:56 PM
16054365365016,160543653,65016,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,07/05/2016,13:35,MISSION,NONE,2600 Block of 23RD ST,-122.40596821808626,37.754361274669535,POINT (-122.405968218 37.754361275),2025/06/20 12:17:56 PM
16054367516652,160543675,16652,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Tuesday,07/05/2016,13:15,MISSION,"ARREST, BOOKED",13TH ST / FOLSOM ST,-122.41557780980756,37.76959145438142,POINT (-122.41557781 37.769591454),2025/06/20 12:17:56 PM
16054798407021,160547984,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,07/05/2016,16:00,TARAVAL,NONE,200 Block of MONTICELLO ST,-122.47081180886548,37.71878064753271,POINT (-122.470811809 37.718780648),2025/06/20 12:17:56 PM
16054319212027,160543192,12027,WEAPON LAWS,DISCHARGE FIREARM WITHIN CITY LIMITS,Tuesday,07/05/2016,10:13,BAYVIEW,NONE,900 Block of CONNECTICUT ST,-122.39708918386793,37.75359878803266,POINT (-122.397089184 37.753598788),2025/06/20 12:17:56 PM
16054485530200,160544855,30200,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Tuesday,07/05/2016,19:59,TENDERLOIN,"ARREST, BOOKED",400 Block of TURK ST,-122.4163494281827,37.78255695630781,POINT (-122.416349428 37.782556956),2025/06/20 12:17:56 PM
16054513206301,160545132,06301,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,07/05/2016,03:30,SOUTHERN,NONE,MOSS ST / FOLSOM ST,-122.40729458673569,37.777178135622584,POINT (-122.407294587 37.777178136),2025/06/20 12:17:56 PM
16054695875025,160546958,75025,NON-CRIMINAL,SEARCH WARRANT SERVICE,Tuesday,07/05/2016,17:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.403404791 37.775420707),2025/06/20 12:17:56 PM
16054360365016,160543603,65016,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,07/05/2016,13:25,INGLESIDE,"ARREST, BOOKED",400 Block of MONTEREY BL,-122.44547150018123,37.73165666138587,POINT (-122.4454715 37.731656661),2025/06/20 12:17:56 PM
16054910619057,160549106,19057,ASSAULT,THREATS AGAINST LIFE,Tuesday,07/05/2016,18:00,NORTHERN,NONE,300 Block of MCALLISTER ST,-122.4177779326192,37.78030898934026,POINT (-122.417777933 37.780308989),2025/06/20 12:17:56 PM
16054402109029,160544021,09029,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Tuesday,07/05/2016,08:37,CENTRAL,NONE,600 Block of UNION ST,-122.40970915833418,37.800434511296544,POINT (-122.409709158 37.800434511),2025/06/20 12:17:56 PM
16059867009024,160598670,09024,OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",Tuesday,07/05/2016,14:20,INGLESIDE,NONE,100 Block of COLERIDGE ST,-122.41988665751464,37.7433311461752,POINT (-122.419886658 37.743331146),2025/06/20 12:17:56 PM
16054348703074,160543487,03074,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,07/05/2016,12:37,SOUTHERN,"ARREST, BOOKED",5TH ST / MISSION ST,-122.40648197274311,37.782731788488746,POINT (-122.406481973 37.782731788),2025/06/20 12:17:56 PM
16054330261030,160543302,61030,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Tuesday,07/05/2016,11:30,MISSION,NONE,3200 Block of 18TH ST,-122.41662321675838,37.761945999122965,POINT (-122.416623217 37.761945999),2025/06/20 12:17:56 PM
16054798407020,160547984,07020,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Tuesday,07/05/2016,16:00,TARAVAL,NONE,200 Block of MONTICELLO ST,-122.47081180886548,37.71878064753271,POINT (-122.470811809 37.718780648),2025/06/20 12:17:56 PM
16054686709029,160546867,09029,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Tuesday,07/05/2016,12:00,TARAVAL,NONE,2600 Block of 19TH AV,-122.47520710291435,37.73837554726324,POINT (-122.475207103 37.738375547),2025/06/20 12:17:56 PM
16054418462050,160544184,62050,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,07/05/2016,16:25,INGLESIDE,"ARREST, BOOKED",4100 Block of MISSION ST,-122.42980166876418,37.730381954859084,POINT (-122.429801669 37.730381955),2025/06/20 12:17:56 PM
16054377264070,160543772,64070,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,07/05/2016,13:15,TENDERLOIN,NONE,0 Block of GROVE ST,-122.41565370000974,37.778719651125584,POINT (-122.4156537 37.778719651),2025/06/20 12:17:56 PM
16054243906111,160542439,06111,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Tuesday,07/05/2016,04:19,NORTHERN,NONE,1000 Block of LARKIN ST,-122.41838914443136,37.787267617082925,POINT (-122.418389144 37.787267617),2025/06/20 12:17:56 PM
16616518006372,166165180,06372,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,07/05/2016,14:50,CENTRAL,NONE,800 Block of SACRAMENTO ST,-122.40734135417132,37.793282423187904,POINT (-122.407341354 37.793282423),2025/06/20 12:17:56 PM
16054636204134,160546362,04134,ASSAULT,BATTERY,Tuesday,07/05/2016,13:30,NORTHERN,NONE,2700 Block of GREEN ST,-122.44442527666538,37.795055160555265,POINT (-122.444425277 37.795055161),2025/06/20 12:17:56 PM
16054303916710,160543039,16710,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,07/05/2016,10:00,BAYVIEW,"ARREST, BOOKED",600 Block of KEITH ST,-122.38277925398809,37.737197895080946,POINT (-122.382779254 37.737197895),2025/06/20 12:17:56 PM
16054348726170,160543487,26170,OTHER OFFENSES,PROBATION VIOLATION,Tuesday,07/05/2016,12:37,SOUTHERN,"ARREST, BOOKED",5TH ST / MISSION ST,-122.40648197274311,37.782731788488746,POINT (-122.406481973 37.782731788),2025/06/20 12:17:56 PM
